identifier,latitude,longitude,resource,taille
810,-4,-48,RESOURCE_BANANAS,4.6332073
813,-4,-44,RESOURCE_BANANAS,4.576285
814,-4,-43,RESOURCE_BANANAS,4.6659347
815,-4,-42,RESOURCE_BANANAS,4.353246
877,-3,-68,RESOURCE_BANANAS,5.048112808
880,-3,-65,RESOURCE_BANANAS,5.562772764
883,-3,-62,RESOURCE_BANANAS,5.374670633
898,-3,-47,RESOURCE_BANANAS,4.4854749
901,-3,-44,RESOURCE_BANANAS,5.765951525
969,-2,-65,RESOURCE_BANANAS,5.623735
979,-2,-51,RESOURCE_BANANAS,4.56046175
984,-2,-46,RESOURCE_BANANAS,4.656691117
985,-2,-45,RESOURCE_BANANAS,4.996544146
1044,-1,-66,RESOURCE_BANANAS,4.860517
1045,-1,-61,RESOURCE_BANANAS,4.786096167
1051,-1,-50,RESOURCE_BANANAS,4.8699291
1054,-1,-46,RESOURCE_BANANAS,4.59059716
1105,0,-68,RESOURCE_BANANAS,5.238224822
1106,0,-67,RESOURCE_BANANAS,5.628360389
1107,0,-66,RESOURCE_BANANAS,5.342093864
1108,0,-65,RESOURCE_BANANAS,5.11937006
1109,0,-64,RESOURCE_BANANAS,4.75579
1110,0,-60,RESOURCE_BANANAS,4.453895
1112,0,-51,RESOURCE_BANANAS,5.34439
1113,0,-50,RESOURCE_BANANAS,4.372571
1159,1,-65,RESOURCE_BANANAS,5.3141527
1160,1,-60,RESOURCE_BANANAS,5.34424095
1218,2,-61,RESOURCE_BANANAS,4.41974675
1271,3,-61,RESOURCE_BANANAS,5.4219793
1272,3,-56,RESOURCE_BANANAS,4.443795
1292,3,45,RESOURCE_BANANAS,4.3351994
1377,5,-53,RESOURCE_BANANAS,5.02254635
1378,5,-52,RESOURCE_BANANAS,5.23223125
1496,7,25,RESOURCE_BANANAS,4.358244
1537,8,16,RESOURCE_BANANAS,4.3931413
1538,8,24,RESOURCE_BANANAS,4.3738399
1539,8,25,RESOURCE_BANANAS,4.455781145
1583,9,23,RESOURCE_BANANAS,4.367499975
1584,9,24,RESOURCE_BANANAS,4.469539436
1683,11,103,RESOURCE_BANANAS,4.59343
1717,12,104,RESOURCE_BANANAS,4.915157913
1751,13,105,RESOURCE_BANANAS,4.834629864
1752,13,106,RESOURCE_BANANAS,4.551577944
1864,16,82,RESOURCE_BANANAS,5.435934833
1889,17,53,RESOURCE_BANANAS,5.288929
1890,17,54,RESOURCE_BANANAS,5.3298723
1891,17,55,RESOURCE_BANANAS,5.018813
1987,19,81,RESOURCE_BANANAS,5.085656856
2095,22,57,RESOURCE_BANANAS,4.7238383
2096,22,59,RESOURCE_BANANAS,5.078988767
2135,22,120,RESOURCE_BANANAS,6.0140332
2142,23,56,RESOURCE_BANANAS,8.084219
2143,23,57,RESOURCE_BANANAS,5.535033157
2144,23,58,RESOURCE_BANANAS,4.86020875
2145,23,59,RESOURCE_BANANAS,4.73932795
2146,23,68,RESOURCE_BANANAS,6.1075196
2195,24,57,RESOURCE_BANANAS,5.72719189
2196,24,58,RESOURCE_BANANAS,5.0416638
2222,24,93,RESOURCE_BANANAS,5.287052485
2245,24,122,RESOURCE_BANANAS,5.518755522
2295,25,122,RESOURCE_BANANAS,5.446196623
2352,27,96,RESOURCE_BANANAS,5.1502199
2378,29,72,RESOURCE_BANANAS,4.880512233
1655,-40,144,RESOURCE_CATTLE,3.855388067
271,-39,-63,RESOURCE_CATTLE,3.370128965
286,-39,-62,RESOURCE_CATTLE,3.349177243
1656,-39,144,RESOURCE_CATTLE,3.502447488
1657,-39,146,RESOURCE_CATTLE,3.823598318
262,-38,-64,RESOURCE_CATTLE,3.336843812
272,-38,-63,RESOURCE_CATTLE,3.500807495
287,-38,-62,RESOURCE_CATTLE,3.504444138
301,-38,-61,RESOURCE_CATTLE,3.441524304
316,-38,-60,RESOURCE_CATTLE,3.401793537
333,-38,-59,RESOURCE_CATTLE,3.45400139
349,-38,-58,RESOURCE_CATTLE,3.513401176
1658,-38,146,RESOURCE_CATTLE,3.539745872
263,-37,-64,RESOURCE_CATTLE,3.607632815
273,-37,-63,RESOURCE_CATTLE,3.336040798
288,-37,-62,RESOURCE_CATTLE,3.465625806
302,-37,-61,RESOURCE_CATTLE,3.702980317
317,-37,-60,RESOURCE_CATTLE,3.674634997
334,-37,-59,RESOURCE_CATTLE,3.745750575
350,-37,-58,RESOURCE_CATTLE,3.58360529
370,-37,-57,RESOURCE_CATTLE,3.467513516
1687,-37,176,RESOURCE_CATTLE,3.715041089
256,-36,-65,RESOURCE_CATTLE,3.457852394
264,-36,-64,RESOURCE_CATTLE,3.74224751
274,-36,-63,RESOURCE_CATTLE,3.475479972
289,-36,-62,RESOURCE_CATTLE,3.558309342
303,-36,-61,RESOURCE_CATTLE,3.692869374
318,-36,-60,RESOURCE_CATTLE,3.613354835
335,-36,-59,RESOURCE_CATTLE,3.71682566
351,-36,-58,RESOURCE_CATTLE,3.598744013
371,-36,-57,RESOURCE_CATTLE,3.557024505
257,-35,-65,RESOURCE_CATTLE,3.555143455
265,-35,-64,RESOURCE_CATTLE,3.767348376
275,-35,-63,RESOURCE_CATTLE,3.643628518
290,-35,-62,RESOURCE_CATTLE,3.663776531
304,-35,-61,RESOURCE_CATTLE,3.495735497
319,-35,-60,RESOURCE_CATTLE,3.555512633
336,-35,-59,RESOURCE_CATTLE,3.655811013
352,-35,-58,RESOURCE_CATTLE,3.750325411
372,-35,-57,RESOURCE_CATTLE,3.689620548
393,-35,-56,RESOURCE_CATTLE,3.491486077
433,-35,-54,RESOURCE_CATTLE,3.633319743
258,-34,-65,RESOURCE_CATTLE,3.53997732
266,-34,-64,RESOURCE_CATTLE,3.565981903
276,-34,-63,RESOURCE_CATTLE,3.497232217
291,-34,-62,RESOURCE_CATTLE,3.43778429
305,-34,-61,RESOURCE_CATTLE,3.382409567
353,-34,-58,RESOURCE_CATTLE,3.583547875
373,-34,-57,RESOURCE_CATTLE,3.703254944
259,-33,-65,RESOURCE_CATTLE,3.393474161
306,-33,-61,RESOURCE_CATTLE,3.358005203
320,-33,-60,RESOURCE_CATTLE,3.372681389
337,-33,-59,RESOURCE_CATTLE,3.64271089
354,-33,-58,RESOURCE_CATTLE,3.566008952
454,-33,-53,RESOURCE_CATTLE,3.586735323
473,-33,-52,RESOURCE_CATTLE,3.352177005
278,-32,-63,RESOURCE_CATTLE,3.609310563
292,-32,-62,RESOURCE_CATTLE,3.608099334
307,-32,-61,RESOURCE_CATTLE,3.578810719
321,-32,-60,RESOURCE_CATTLE,3.558942735
338,-32,-59,RESOURCE_CATTLE,3.595325321
455,-32,-53,RESOURCE_CATTLE,3.55971847
474,-32,-52,RESOURCE_CATTLE,3.548436875
498,-32,-51,RESOURCE_CATTLE,3.610015798
279,-31,-63,RESOURCE_CATTLE,3.573708798
293,-31,-62,RESOURCE_CATTLE,3.840073514
308,-31,-61,RESOURCE_CATTLE,3.793058334
322,-31,-60,RESOURCE_CATTLE,3.579693045
339,-31,-59,RESOURCE_CATTLE,3.689141225
475,-31,-52,RESOURCE_CATTLE,3.473631252
499,-31,-51,RESOURCE_CATTLE,3.484397322
896,-31,29,RESOURCE_CATTLE,3.383354076
294,-30,-62,RESOURCE_CATTLE,3.70397395
309,-30,-61,RESOURCE_CATTLE,3.750100553
323,-30,-60,RESOURCE_CATTLE,3.510984023
340,-30,-59,RESOURCE_CATTLE,3.530684728
438,-30,-54,RESOURCE_CATTLE,3.701919126
457,-30,-53,RESOURCE_CATTLE,3.522502161
500,-30,-51,RESOURCE_CATTLE,3.489401129
521,-30,-50,RESOURCE_CATTLE,3.386294485
295,-29,-62,RESOURCE_CATTLE,3.348684505
310,-29,-61,RESOURCE_CATTLE,3.493329379
324,-29,-60,RESOURCE_CATTLE,3.589557184
358,-29,-58,RESOURCE_CATTLE,3.579372497
378,-29,-57,RESOURCE_CATTLE,3.533526076
399,-29,-56,RESOURCE_CATTLE,3.655339749
439,-29,-54,RESOURCE_CATTLE,3.460761294
458,-29,-53,RESOURCE_CATTLE,3.411277732
522,-29,-50,RESOURCE_CATTLE,3.454410807
544,-29,-49,RESOURCE_CATTLE,3.540426273
900,-29,30,RESOURCE_CATTLE,3.393339711
311,-28,-61,RESOURCE_CATTLE,3.401245065
325,-28,-60,RESOURCE_CATTLE,3.532167378
341,-28,-59,RESOURCE_CATTLE,3.354846842
400,-28,-56,RESOURCE_CATTLE,3.471124816
421,-28,-55,RESOURCE_CATTLE,3.675783462
440,-28,-54,RESOURCE_CATTLE,3.431919906
502,-28,-51,RESOURCE_CATTLE,3.405108779
523,-28,-50,RESOURCE_CATTLE,3.458529138
901,-28,30,RESOURCE_CATTLE,3.420933265
912,-28,31,RESOURCE_CATTLE,3.406353045
326,-27,-60,RESOURCE_CATTLE,3.593745188
342,-27,-59,RESOURCE_CATTLE,3.564880316
359,-27,-58,RESOURCE_CATTLE,3.511711259
379,-27,-57,RESOURCE_CATTLE,3.586117215
401,-27,-56,RESOURCE_CATTLE,3.35408192
441,-27,-54,RESOURCE_CATTLE,3.579724379
459,-27,-53,RESOURCE_CATTLE,3.825088906
479,-27,-52,RESOURCE_CATTLE,3.675661319
524,-27,-50,RESOURCE_CATTLE,3.395327499
913,-27,31,RESOURCE_CATTLE,3.379842123
327,-26,-60,RESOURCE_CATTLE,3.381461263
343,-26,-59,RESOURCE_CATTLE,3.47485926
360,-26,-58,RESOURCE_CATTLE,3.408688383
380,-26,-57,RESOURCE_CATTLE,3.661795224
402,-26,-56,RESOURCE_CATTLE,3.417526653
442,-26,-54,RESOURCE_CATTLE,3.513972206
460,-26,-53,RESOURCE_CATTLE,3.759075471
480,-26,-52,RESOURCE_CATTLE,3.388213795
1071,-26,46,RESOURCE_CATTLE,3.401230904
361,-25,-58,RESOURCE_CATTLE,3.564323728
381,-25,-57,RESOURCE_CATTLE,3.651517655
403,-25,-56,RESOURCE_CATTLE,3.515671239
443,-25,-54,RESOURCE_CATTLE,3.686846741
461,-25,-53,RESOURCE_CATTLE,3.767131214
481,-25,-52,RESOURCE_CATTLE,3.715054627
1068,-25,45,RESOURCE_CATTLE,3.360502844
1072,-25,46,RESOURCE_CATTLE,3.391115687
344,-24,-59,RESOURCE_CATTLE,3.423792682
362,-24,-58,RESOURCE_CATTLE,3.501307043
382,-24,-57,RESOURCE_CATTLE,3.700714394
404,-24,-56,RESOURCE_CATTLE,3.674513847
422,-24,-55,RESOURCE_CATTLE,3.679623927
444,-24,-54,RESOURCE_CATTLE,3.716551988
462,-24,-53,RESOURCE_CATTLE,3.550897616
525,-24,-50,RESOURCE_CATTLE,3.58155143
1064,-24,44,RESOURCE_CATTLE,3.428408432
1069,-24,45,RESOURCE_CATTLE,3.627226943
328,-23,-60,RESOURCE_CATTLE,3.415697092
383,-23,-57,RESOURCE_CATTLE,3.615715431
405,-23,-56,RESOURCE_CATTLE,3.770700752
423,-23,-55,RESOURCE_CATTLE,3.71676846
445,-23,-54,RESOURCE_CATTLE,3.807962164
463,-23,-53,RESOURCE_CATTLE,3.846514994
526,-23,-50,RESOURCE_CATTLE,3.628967492
546,-23,-49,RESOURCE_CATTLE,3.397978526
592,-23,-46,RESOURCE_CATTLE,3.490645485
601,-23,-45,RESOURCE_CATTLE,3.600247625
610,-23,-44,RESOURCE_CATTLE,3.397724834
620,-23,-43,RESOURCE_CATTLE,3.499371043
626,-23,-42,RESOURCE_CATTLE,3.761885118
329,-22,-60,RESOURCE_CATTLE,3.637367889
363,-22,-58,RESOURCE_CATTLE,3.351968347
384,-22,-57,RESOURCE_CATTLE,3.738929348
406,-22,-56,RESOURCE_CATTLE,3.657662985
424,-22,-55,RESOURCE_CATTLE,3.458486098
446,-22,-54,RESOURCE_CATTLE,3.815001541
464,-22,-53,RESOURCE_CATTLE,3.869369018
484,-22,-52,RESOURCE_CATTLE,3.828070997
505,-22,-51,RESOURCE_CATTLE,3.758678563
527,-22,-50,RESOURCE_CATTLE,3.74280229
547,-22,-49,RESOURCE_CATTLE,3.488055844
593,-22,-46,RESOURCE_CATTLE,3.712530125
602,-22,-45,RESOURCE_CATTLE,3.592050234
611,-22,-44,RESOURCE_CATTLE,3.53378785
621,-22,-43,RESOURCE_CATTLE,3.541359511
627,-22,-42,RESOURCE_CATTLE,3.745865177
632,-22,-41,RESOURCE_CATTLE,3.639213313
0,-21,-175,RESOURCE_CATTLE,3.422289224
364,-21,-58,RESOURCE_CATTLE,3.336270678
385,-21,-57,RESOURCE_CATTLE,3.583637992
407,-21,-56,RESOURCE_CATTLE,3.853352953
425,-21,-55,RESOURCE_CATTLE,3.664480226
447,-21,-54,RESOURCE_CATTLE,3.715323999
465,-21,-53,RESOURCE_CATTLE,3.786778995
528,-21,-50,RESOURCE_CATTLE,3.662376007
578,-21,-47,RESOURCE_CATTLE,3.651970203
594,-21,-46,RESOURCE_CATTLE,3.539928758
603,-21,-45,RESOURCE_CATTLE,3.604925121
612,-21,-44,RESOURCE_CATTLE,3.438659642
622,-21,-43,RESOURCE_CATTLE,3.538731673
628,-21,-42,RESOURCE_CATTLE,3.777658092
633,-21,-41,RESOURCE_CATTLE,3.725991751
386,-20,-57,RESOURCE_CATTLE,3.551848877
408,-20,-56,RESOURCE_CATTLE,3.678242143
426,-20,-55,RESOURCE_CATTLE,3.808400175
448,-20,-54,RESOURCE_CATTLE,3.700810105
466,-20,-53,RESOURCE_CATTLE,3.606641959
486,-20,-52,RESOURCE_CATTLE,3.752904327
529,-20,-50,RESOURCE_CATTLE,3.79592765
548,-20,-49,RESOURCE_CATTLE,3.670282696
566,-20,-48,RESOURCE_CATTLE,3.393522494
579,-20,-47,RESOURCE_CATTLE,3.582132183
595,-20,-46,RESOURCE_CATTLE,3.658079652
623,-20,-43,RESOURCE_CATTLE,3.454085763
629,-20,-42,RESOURCE_CATTLE,3.447049398
634,-20,-41,RESOURCE_CATTLE,3.417374516
640,-20,-40,RESOURCE_CATTLE,3.504312298
1666,-20,169,RESOURCE_CATTLE,3.483454604
1668,-20,170,RESOURCE_CATTLE,3.36154033
1,-19,-174,RESOURCE_CATTLE,3.527306573
387,-19,-57,RESOURCE_CATTLE,3.370419454
409,-19,-56,RESOURCE_CATTLE,3.379334265
427,-19,-55,RESOURCE_CATTLE,3.751057971
449,-19,-54,RESOURCE_CATTLE,3.663701137
467,-19,-53,RESOURCE_CATTLE,3.598000905
487,-19,-52,RESOURCE_CATTLE,3.77030191
508,-19,-51,RESOURCE_CATTLE,3.83790805
530,-19,-50,RESOURCE_CATTLE,3.842277821
549,-19,-49,RESOURCE_CATTLE,3.76700986
567,-19,-48,RESOURCE_CATTLE,3.592853345
580,-19,-47,RESOURCE_CATTLE,3.602090411
596,-19,-46,RESOURCE_CATTLE,3.689887645
605,-19,-45,RESOURCE_CATTLE,3.522311234
613,-19,-44,RESOURCE_CATTLE,3.380184712
624,-19,-43,RESOURCE_CATTLE,3.432290668
630,-19,-42,RESOURCE_CATTLE,3.678962232
635,-19,-41,RESOURCE_CATTLE,3.724273681
641,-19,-40,RESOURCE_CATTLE,3.444017781
1073,-19,47,RESOURCE_CATTLE,3.407858318
1667,-19,169,RESOURCE_CATTLE,3.570711841
280,-18,-63,RESOURCE_CATTLE,3.503599192
428,-18,-55,RESOURCE_CATTLE,3.631940007
450,-18,-54,RESOURCE_CATTLE,3.735755784
468,-18,-53,RESOURCE_CATTLE,3.513285825
488,-18,-52,RESOURCE_CATTLE,3.483258283
509,-18,-51,RESOURCE_CATTLE,3.662342351
531,-18,-50,RESOURCE_CATTLE,3.606379743
550,-18,-49,RESOURCE_CATTLE,3.824965255
568,-18,-48,RESOURCE_CATTLE,3.704195001
581,-18,-47,RESOURCE_CATTLE,3.591020762
597,-18,-46,RESOURCE_CATTLE,3.386948627
631,-18,-42,RESOURCE_CATTLE,3.619111004
636,-18,-41,RESOURCE_CATTLE,3.852486827
642,-18,-40,RESOURCE_CATTLE,3.640322372
429,-17,-55,RESOURCE_CATTLE,3.565525756
451,-17,-54,RESOURCE_CATTLE,3.562984953
469,-17,-53,RESOURCE_CATTLE,3.561238209
489,-17,-52,RESOURCE_CATTLE,3.617812457
510,-17,-51,RESOURCE_CATTLE,3.635717037
532,-17,-50,RESOURCE_CATTLE,3.905894652
551,-17,-49,RESOURCE_CATTLE,3.830416928
569,-17,-48,RESOURCE_CATTLE,3.64929241
582,-17,-47,RESOURCE_CATTLE,3.476622091
614,-17,-44,RESOURCE_CATTLE,3.376950703
637,-17,-41,RESOURCE_CATTLE,3.683647313
643,-17,-40,RESOURCE_CATTLE,3.798294983
648,-17,-39,RESOURCE_CATTLE,3.490424882
857,-17,15,RESOURCE_CATTLE,3.334514835
330,-16,-60,RESOURCE_CATTLE,3.5511158
345,-16,-59,RESOURCE_CATTLE,3.818243797
365,-16,-58,RESOURCE_CATTLE,3.790854603
388,-16,-57,RESOURCE_CATTLE,3.559972779
410,-16,-56,RESOURCE_CATTLE,3.386741428
430,-16,-55,RESOURCE_CATTLE,3.672925858
452,-16,-54,RESOURCE_CATTLE,3.555325013
470,-16,-53,RESOURCE_CATTLE,3.516099628
490,-16,-52,RESOURCE_CATTLE,3.78284719
511,-16,-51,RESOURCE_CATTLE,3.945924905
533,-16,-50,RESOURCE_CATTLE,3.986030591
552,-16,-49,RESOURCE_CATTLE,3.822072123
570,-16,-48,RESOURCE_CATTLE,3.407868288
583,-16,-47,RESOURCE_CATTLE,3.496059259
606,-16,-45,RESOURCE_CATTLE,3.394977812
615,-16,-44,RESOURCE_CATTLE,3.516742591
638,-16,-41,RESOURCE_CATTLE,3.344666269
644,-16,-40,RESOURCE_CATTLE,3.76200083
331,-15,-60,RESOURCE_CATTLE,3.770127559
346,-15,-59,RESOURCE_CATTLE,3.832268726
366,-15,-58,RESOURCE_CATTLE,3.755796413
389,-15,-57,RESOURCE_CATTLE,3.550860799
411,-15,-56,RESOURCE_CATTLE,3.387586935
471,-15,-53,RESOURCE_CATTLE,3.527442212
491,-15,-52,RESOURCE_CATTLE,3.609952371
512,-15,-51,RESOURCE_CATTLE,3.807931277
534,-15,-50,RESOURCE_CATTLE,3.866245842
553,-15,-49,RESOURCE_CATTLE,3.631484263
571,-15,-48,RESOURCE_CATTLE,3.375144354
584,-15,-47,RESOURCE_CATTLE,3.441722026
616,-15,-44,RESOURCE_CATTLE,3.399087807
639,-15,-41,RESOURCE_CATTLE,3.418373657
645,-15,-40,RESOURCE_CATTLE,3.760818479
854,-15,14,RESOURCE_CATTLE,3.528335189
858,-15,15,RESOURCE_CATTLE,3.415505102
332,-14,-60,RESOURCE_CATTLE,3.458186571
390,-14,-57,RESOURCE_CATTLE,3.39294758
472,-14,-53,RESOURCE_CATTLE,3.543789444
492,-14,-52,RESOURCE_CATTLE,3.466934919
513,-14,-51,RESOURCE_CATTLE,3.659205829
535,-14,-50,RESOURCE_CATTLE,3.835904046
554,-14,-49,RESOURCE_CATTLE,3.634970039
585,-14,-47,RESOURCE_CATTLE,3.53819764
617,-14,-44,RESOURCE_CATTLE,3.398817924
625,-14,-43,RESOURCE_CATTLE,3.365728344
646,-14,-40,RESOURCE_CATTLE,3.448035555
312,-13,-61,RESOURCE_CATTLE,3.811844063
536,-13,-50,RESOURCE_CATTLE,3.811760846
555,-13,-49,RESOURCE_CATTLE,3.677594779
586,-13,-47,RESOURCE_CATTLE,3.470547427
618,-13,-44,RESOURCE_CATTLE,3.485238176
649,-13,-39,RESOURCE_CATTLE,3.37077052
1070,-13,45,RESOURCE_CATTLE,3.632204107
268,-12,-64,RESOURCE_CATTLE,3.606485197
281,-12,-63,RESOURCE_CATTLE,3.627143708
296,-12,-62,RESOURCE_CATTLE,3.97945102
313,-12,-61,RESOURCE_CATTLE,3.705275759
367,-12,-58,RESOURCE_CATTLE,3.401228
556,-12,-49,RESOURCE_CATTLE,3.570589965
619,-12,-44,RESOURCE_CATTLE,3.335046441
647,-12,-40,RESOURCE_CATTLE,3.395622137
1078,-12,50,RESOURCE_CATTLE,3.347285586
237,-11,-69,RESOURCE_CATTLE,3.452623213
282,-11,-63,RESOURCE_CATTLE,3.916086816
297,-11,-62,RESOURCE_CATTLE,4.100876288
314,-11,-61,RESOURCE_CATTLE,3.65619047
347,-11,-59,RESOURCE_CATTLE,3.691750015
368,-11,-58,RESOURCE_CATTLE,3.633887584
391,-11,-57,RESOURCE_CATTLE,3.505956668
412,-11,-56,RESOURCE_CATTLE,3.542617482
431,-11,-55,RESOURCE_CATTLE,3.500963933
493,-11,-52,RESOURCE_CATTLE,3.552819046
557,-11,-49,RESOURCE_CATTLE,3.482960901
653,-11,-38,RESOURCE_CATTLE,3.624959375
655,-11,-37,RESOURCE_CATTLE,3.484752074
244,-10,-68,RESOURCE_CATTLE,3.780456806
251,-10,-67,RESOURCE_CATTLE,3.760500151
253,-10,-66,RESOURCE_CATTLE,3.36831352
260,-10,-65,RESOURCE_CATTLE,3.578552946
269,-10,-64,RESOURCE_CATTLE,3.88710917
283,-10,-63,RESOURCE_CATTLE,3.933421571
298,-10,-62,RESOURCE_CATTLE,3.875649945
348,-10,-59,RESOURCE_CATTLE,3.518529396
369,-10,-58,RESOURCE_CATTLE,3.624455619
392,-10,-57,RESOURCE_CATTLE,3.713824534
413,-10,-56,RESOURCE_CATTLE,3.933377014
432,-10,-55,RESOURCE_CATTLE,3.880006854
494,-10,-52,RESOURCE_CATTLE,3.668683074
514,-10,-51,RESOURCE_CATTLE,3.732968092
537,-10,-50,RESOURCE_CATTLE,3.44236161
558,-10,-49,RESOURCE_CATTLE,3.575138686
654,-10,-38,RESOURCE_CATTLE,3.492294877
656,-10,-37,RESOURCE_CATTLE,3.717244613
953,-10,34,RESOURCE_CATTLE,3.439761306
1609,-10,122,RESOURCE_CATTLE,3.482750296
1611,-10,123,RESOURCE_CATTLE,3.375320637
1614,-10,124,RESOURCE_CATTLE,3.466333322
1619,-10,125,RESOURCE_CATTLE,3.640388848
270,-9,-64,RESOURCE_CATTLE,3.474044232
284,-9,-63,RESOURCE_CATTLE,3.394137516
495,-9,-52,RESOURCE_CATTLE,3.399749125
515,-9,-51,RESOURCE_CATTLE,3.644959209
538,-9,-50,RESOURCE_CATTLE,3.517036104
559,-9,-49,RESOURCE_CATTLE,3.610702016
657,-9,-37,RESOURCE_CATTLE,3.535446148
658,-9,-36,RESOURCE_CATTLE,3.65292592
661,-9,-35,RESOURCE_CATTLE,3.343577086
941,-9,33,RESOURCE_CATTLE,3.56441463
954,-9,34,RESOURCE_CATTLE,3.366836557
1554,-9,115,RESOURCE_CATTLE,3.954260383
1567,-9,116,RESOURCE_CATTLE,3.94363984
1585,-9,118,RESOURCE_CATTLE,3.417256938
1615,-9,124,RESOURCE_CATTLE,3.40342415
1620,-9,125,RESOURCE_CATTLE,3.430449914
516,-8,-51,RESOURCE_CATTLE,3.626473486
539,-8,-50,RESOURCE_CATTLE,3.719541677
560,-8,-49,RESOURCE_CATTLE,3.836404503
572,-8,-48,RESOURCE_CATTLE,3.380675506
927,-8,32,RESOURCE_CATTLE,3.377994934
1044,-8,40,RESOURCE_CATTLE,3.527565636
1537,-8,112,RESOURCE_CATTLE,3.794808524
1555,-8,115,RESOURCE_CATTLE,3.927663588
1568,-8,116,RESOURCE_CATTLE,3.904575125
1578,-8,117,RESOURCE_CATTLE,3.603739555
1586,-8,118,RESOURCE_CATTLE,3.44279627
1591,-8,119,RESOURCE_CATTLE,3.542777892
496,-7,-52,RESOURCE_CATTLE,3.519846606
517,-7,-51,RESOURCE_CATTLE,3.637897983
540,-7,-50,RESOURCE_CATTLE,3.923832887
561,-7,-49,RESOURCE_CATTLE,3.839653242
573,-7,-48,RESOURCE_CATTLE,3.54294864
587,-7,-47,RESOURCE_CATTLE,3.427303248
651,-7,-39,RESOURCE_CATTLE,3.396962624
660,-7,-36,RESOURCE_CATTLE,3.351237297
1032,-7,39,RESOURCE_CATTLE,3.516777509
1045,-7,40,RESOURCE_CATTLE,3.841170995
1526,-7,111,RESOURCE_CATTLE,3.838112982
1544,-7,113,RESOURCE_CATTLE,4.06336935
1550,-7,114,RESOURCE_CATTLE,4.29238574
1556,-7,115,RESOURCE_CATTLE,4.06071701
148,-6,-79,RESOURCE_CATTLE,3.334779057
497,-6,-52,RESOURCE_CATTLE,3.526281573
518,-6,-51,RESOURCE_CATTLE,3.394233213
541,-6,-50,RESOURCE_CATTLE,3.718939678
562,-6,-49,RESOURCE_CATTLE,3.932310531
574,-6,-48,RESOURCE_CATTLE,3.632885625
588,-6,-47,RESOURCE_CATTLE,3.674524522
652,-6,-39,RESOURCE_CATTLE,3.42401278
662,-6,-35,RESOURCE_CATTLE,3.340077557
986,-6,36,RESOURCE_CATTLE,3.486330609
1003,-6,37,RESOURCE_CATTLE,3.373734076
1527,-6,111,RESOURCE_CATTLE,3.589493305
1545,-6,113,RESOURCE_CATTLE,3.542112163
1592,-6,119,RESOURCE_CATTLE,3.831751066
1601,-6,120,RESOURCE_CATTLE,3.576143711
519,-5,-51,RESOURCE_CATTLE,3.5247988
542,-5,-50,RESOURCE_CATTLE,3.676463047
563,-5,-49,RESOURCE_CATTLE,3.752588116
575,-5,-48,RESOURCE_CATTLE,3.772934852
589,-5,-47,RESOURCE_CATTLE,3.734303068
598,-5,-46,RESOURCE_CATTLE,3.387910914
607,-5,-45,RESOURCE_CATTLE,3.449940024
942,-5,33,RESOURCE_CATTLE,3.463185777
955,-5,34,RESOURCE_CATTLE,3.420352612
970,-5,35,RESOURCE_CATTLE,3.542829037
987,-5,36,RESOURCE_CATTLE,3.426120048
1464,-5,105,RESOURCE_CATTLE,3.396877398
1476,-5,106,RESOURCE_CATTLE,3.443007364
1593,-5,119,RESOURCE_CATTLE,3.728947689
1602,-5,120,RESOURCE_CATTLE,3.656436158
520,-4,-51,RESOURCE_CATTLE,3.534792971
543,-4,-50,RESOURCE_CATTLE,3.72578242
564,-4,-49,RESOURCE_CATTLE,3.554304852
590,-4,-47,RESOURCE_CATTLE,3.399043394
599,-4,-46,RESOURCE_CATTLE,3.508017171
608,-4,-45,RESOURCE_CATTLE,3.752186418
928,-4,32,RESOURCE_CATTLE,3.443369966
943,-4,33,RESOURCE_CATTLE,3.793827149
956,-4,34,RESOURCE_CATTLE,3.626481546
971,-4,35,RESOURCE_CATTLE,3.66341738
988,-4,36,RESOURCE_CATTLE,3.522364531
1033,-4,39,RESOURCE_CATTLE,3.391470727
1046,-4,40,RESOURCE_CATTLE,3.551480941
1594,-4,119,RESOURCE_CATTLE,3.508774554
1603,-4,120,RESOURCE_CATTLE,3.413345682
149,-3,-79,RESOURCE_CATTLE,3.570374457
600,-3,-46,RESOURCE_CATTLE,3.343622805
902,-3,30,RESOURCE_CATTLE,3.343763328
929,-3,32,RESOURCE_CATTLE,3.618452647
944,-3,33,RESOURCE_CATTLE,3.87205755
957,-3,34,RESOURCE_CATTLE,3.846665293
989,-3,36,RESOURCE_CATTLE,3.423782187
591,-2,-47,RESOURCE_CATTLE,3.342019241
914,-2,31,RESOURCE_CATTLE,3.336377032
930,-2,32,RESOURCE_CATTLE,3.582482311
945,-2,33,RESOURCE_CATTLE,4.11328473
958,-2,34,RESOURCE_CATTLE,3.967328305
142,-1,-80,RESOURCE_CATTLE,3.645972377
609,-1,-45,RESOURCE_CATTLE,3.912715977
904,-1,30,RESOURCE_CATTLE,3.786887498
915,-1,31,RESOURCE_CATTLE,3.717178509
931,-1,32,RESOURCE_CATTLE,3.582683889
1020,-1,38,RESOURCE_CATTLE,3.351500922
143,0,-80,RESOURCE_CATTLE,3.78297913
152,0,-79,RESOURCE_CATTLE,3.534816921
905,0,30,RESOURCE_CATTLE,3.668546366
916,0,31,RESOURCE_CATTLE,3.873301228
1021,0,38,RESOURCE_CATTLE,3.563012892
